plant_index,raw_scientific_name,name_pattern,candidate_bmppd_query,candidate_status,transformation_notes
879,Cayratia PEDATA (Lam.) Juss. ex Gagnep.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cayratia PEDATA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
880,Cayratia TRIFOLIA (L.) Domin.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cayratia TRIFOLIA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
881,Ceiba PENTANDRA (L.)Gaertn,BINOMIAL_PARENTHETICAL_AUTHORITY,Ceiba PENTANDRA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
882,Celastrus PANICULATUS Willd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Celastrus PANICULATUS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
883,Celosia ARGENTEA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Celosia ARGENTEA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
884,Celosia CRISTATA L.(SAME AS 161),OTHER_REVIEW,Celosia CRISTATA,NEEDS_REVIEW,Source record contains administrative annotation '(SAME AS ...)' rather than botanical authority.
885,Piper pedicellatum DC.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Piper pedicellatum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
886,Piperboehmeriifolium(miq.) wall. ex C. DC.,OTHER_REVIEW,Piperboehmeriifolium(miq.) wall. ex C. DC.,NEEDS_REVIEW,Genus and species epithet are fused without a space; cannot safely decompose without botanical knowledge.
887,Piper wallichii (MIQ.) HAND.-MAZZ.,BINOMIAL_PARENTHETICAL_AUTHORITY,Piper wallichii,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
888,Chloranthus elatior LINK.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Chloranthus elatior,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
889,Ocotea lancifolia (SCHOTT) MEZ.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ocotea lancifolia,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
890,Litsea glutinosa (LOUR.) ROBINSON,BINOMIAL_PARENTHETICAL_AUTHORITY,Litsea glutinosa,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
891,Cassytha FILIFORMIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cassytha FILIFORMIS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
892,Actinodaphne obovata (NEES) BLUME,BINOMIAL_PARENTHETICAL_AUTHORITY,Actinodaphne obovata,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
893,Uvaria hamiltonii HOOK. F. & THOM.,MULTI_AUTHOR_OR_COMPLEX,Uvaria hamiltonii,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
894,Desmos chinensislour.,OTHER_REVIEW,Desmos chinensislour.,NEEDS_REVIEW,Author abbreviation is fused directly to species epithet without space delimiter; requires manual decomposition.
895,Dasymaschalon longiflorum(roxb.) FINET & GAGNEP.,BINOMIAL_PARENTHETICAL_AUTHORITY,Dasymaschalon longiflorum,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
896,Magnolia praecalva(dandy) Figlar & Noot.,BINOMIAL_PARENTHETICAL_AUTHORITY,Magnolia praecalva,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
897,Centella ASIATICA (L.) Urban.,BINOMIAL_PARENTHETICAL_AUTHORITY,Centella ASIATICA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
898,Cerbera MANGHAS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cerbera MANGHAS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
899,Ceriops TAGAL (Perr.) C.B. Rob.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ceriops TAGAL,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
900,Cheilosoria tenuifolia (BURM. F.) TREVIS.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cheilosoria tenuifolia,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
901,Chenopodium ALBUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Chenopodium ALBUM,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
902,Dysphania ambrosioides (L.) Mosyakin & Clemants,BINOMIAL_PARENTHETICAL_AUTHORITY,Dysphania ambrosioides,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
903,Chukrasia tabularis A.Juss.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Chukrasia tabularis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
904,Cicer ARIETINUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cicer ARIETINUM,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
905,Cinnamomum curvifolium (Lam.) Nees,BINOMIAL_PARENTHETICAL_AUTHORITY,Cinnamomum curvifolium,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
906,Cinnamomum TAMALA Nees,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cinnamomum TAMALA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
907,Cinnamomum VERUM Presl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cinnamomum VERUM,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
908,Piper sylvaticum Roxb,SIMPLE_BINOMIAL_WITH_AUTHORITY,Piper sylvaticum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
909,Aristolochia rotunda L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aristolochia rotunda,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
910,Asarum europaeum L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Asarum europaeum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
911,Euryale ferox Salisb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Euryale ferox,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
912,Ranunculus sceleratus L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ranunculus sceleratus,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
913,Cyclea barbata Miers,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cyclea barbata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
914,Fumaria indica (Hausskn.)Pugsley,BINOMIAL_PARENTHETICAL_AUTHORITY,Fumaria indica,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
915,Altingia excelsa Noronha,SIMPLE_BINOMIAL_WITH_AUTHORITY,Altingia excelsa,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
916,Ficus auriculata Lour.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus auriculata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
