inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
OKHWBLRPRFHOCI,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
OKKGDLZWFJTBDJ,training_pool,2,7.609999999999999,7.22,8.0,False,False,1.0,1.0
OKOUBBVDQFHAAG,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
OKSGHBGVUFNOOY,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
OKSHVLRZKYTEIZ,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
OKWXXDPDTCCZHE,training_pool,1,7.89,7.89,7.89,False,False,1.0,1.0
OLDJIZTUCUGOME,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
OLEQDDGYTJTQBS,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
OLJWOEDAXHKELW,training_pool,1,7.41,7.41,7.41,False,False,1.0,1.0
OLUIRQCKUKPFSY,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
OLWYHNZRDBSKTH,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
OMDMHQMXOOEHHW,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
OMKSAZYYKOPEHV,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
OMQWWRBNFWPIRR,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
ONFHWJUGRMUDHQ,training_pool,1,6.89,6.89,6.89,False,False,1.0,1.0
ONFLRJMGAWKAID,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
ONHJGNQJWZJGLU,training_pool,1,6.13,6.13,6.13,False,False,1.0,1.0
ONJHHYBWKLDIFI,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
ONTYHUANBVXVSF,training_pool,1,5.34,5.34,5.34,False,False,0.0,1.0
ONVOTEIVHKDQNN,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
ONYWALXTZFPKAS,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
OOARYLWNROHOKX,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
OOELBFKJLWQETI,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
OOKKNKJSQBQKDW,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
OOLFXAZNBBUFST,training_pool,1,4.12,4.12,4.12,False,False,0.0,0.0
OOMGNBSPFOLARA,training_pool,1,7.41,7.41,7.41,False,False,1.0,1.0
OOPJDQTUZQHLIL,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
OOQUQJACOYHCKO,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
OOSWADRITNKJMJ,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
OOTXQYMRZHCTQX,training_pool,1,6.25,6.25,6.25,False,False,1.0,1.0
OOUGHHLGZCZGEE,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
OOWZNIPZLXBTAA,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
OPSPKIBCFWXEJT,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
OPTMGVNNUJHZSO,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
OPUFYXLEFFRGSQ,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
OPUZFNDUUCKCHZ,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
OPYQRHRKRPFJGD,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
OQARYRSGLRPZDG,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
OQCGGTCJXFHCKQ,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
OQCWBVYFVMDDHP,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
OQDFOVAJWLYIQE,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
OQDKPQRAGXTOIK,training_pool,2,6.3100000000000005,5.66,6.96,True,False,,1.0
OQGYRCHZMQHAGH,training_pool,1,7.68,7.68,7.68,False,False,1.0,1.0
OQMQZCNXFUWGMQ,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
OQNMVLKJQIUUNO,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
OQSNXVJQCQCAGM,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
OQTLHJPBUMXZHC,training_pool,1,4.63,4.63,4.63,False,False,0.0,0.0
OQUTUAYCQYNRLQ,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
OQZQSZCOZXBNDI,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
OQZUHLHZZSDZKQ,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
ORDOTDQORVZNKP,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
ORHVQFNMLMNOFO,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
ORMABALWTIGMMO,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
ORPCBOZCCAFBDH,training_pool,1,7.03,7.03,7.03,False,False,1.0,1.0
ORUXSSHNISKZNE,training_pool,1,6.07,6.07,6.07,False,False,1.0,1.0
ORVVNHIPTUAERZ,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
OSBFRMFWWRQAEA,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
OSIVSEZZEFZSDB,training_pool,1,8.07,8.07,8.07,False,False,1.0,1.0
OSTZIZHOZQIQLN,training_pool,1,6.02,6.02,6.02,False,False,1.0,1.0
OSUYLEWFDXTOCS,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
OTAFLIIDAXMNRZ,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
OTDKTRHTEFHXBU,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
OTKZRHXBUKGBJZ,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
OTLLZHXQRRNIOL,training_pool,3,6.04,5.68,6.57,False,False,1.0,1.0
OTUSHXOQDWBQDY,training_pool,2,6.775,5.75,7.8,True,False,,1.0
OUBIEBXGDGVTFB,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
OUMIILFAYUKUES,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
OUUNCNBZJBPHSV,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
OUWFYTHABPBKTA,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
OVDKLRZBNZNIKG,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
OVFNJGSXFVWDJP,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
OVNBWAHFGNZZKE,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
OVNSNSKORUDURL,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
OVWDCMWMLOKICM,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
OWKOEGPVOFSDSF,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
OWLUVKUJLJUMRZ,training_pool,1,5.53,5.53,5.53,False,False,0.0,1.0
OWPMVKFHIJZSQU,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
OWTJGJSVFUHHML,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
OWVZKYQOBHROLK,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
OXAALOVFPGKLRN,training_pool,1,7.07,7.07,7.07,False,False,1.0,1.0
OXJPLAYXLITPHK,training_pool,1,7.11,7.11,7.11,False,False,1.0,1.0
OXMGMNBSFVVJAF,training_pool,2,5.08,4.56,5.6,False,True,0.0,
OXMTUQBELVRLOS,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
OXOKGQHFKLZHSB,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
OXPBQFRXFBRBJC,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
OYBTYABKFCDNLS,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
OYCUPESDNTUONE,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
OYGDULOVAFRCNV,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
OYJBFVTYWPIZAE,training_pool,1,6.25,6.25,6.25,False,False,1.0,1.0
OYQZHTOHAMOKKQ,training_pool,1,6.47,6.47,6.47,False,False,1.0,1.0
OYYPUWHVMWNOPI,training_pool,1,7.98,7.98,7.98,False,False,1.0,1.0
OYZKFVIVPRQRQQ,training_pool,2,7.664999999999999,7.3,8.03,False,False,1.0,1.0
OZERBFUVMQXKMR,training_pool,1,5.83,5.83,5.83,False,False,0.0,1.0
OZJQOZVKSQFMHF,training_pool,2,7.47,7.47,7.47,False,False,1.0,1.0
OZKGCBBELCSUAA,training_pool,2,8.08,8.08,8.08,False,False,1.0,1.0
OZONUSMRKZZGLS,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
OZPCEAIPYAKBRM,training_pool,2,6.43,6.28,6.58,False,False,1.0,1.0
OZUBHMWSFYBJDO,training_pool,5,7.52,5.78,7.75,True,False,,1.0
OZUDNSLTDXTQNF,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
OZUFPJMEXZUUIF,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
OZWKMVRBQXNZKK,training_pool,4,6.105,5.46,6.85,True,False,,1.0
OZXACHALPXFLIO,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
OZYHFVJLDWNSLD,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
PAAFODFWHOMASF,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
PACDSDNRKNFCMC,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
PAHJRIMTOOOJJX,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
PAHNFYUFBODKIH,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
PAQQGWPGFHHBBN,training_pool,1,5.47,5.47,5.47,False,False,0.0,1.0
PATGJLPVLHHXBZ,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
PBCKSHGYUXWIID,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
PBGRARHEVYPEOU,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
PBJWWPFSOCFQEE,training_pool,2,7.08,7.0,7.16,False,False,1.0,1.0
PBMQINHMSIZXSH,training_pool,1,7.51,7.51,7.51,False,False,1.0,1.0
PBMXZEUWTFELHJ,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
PBSAWAMHURBEDJ,training_pool,1,8.82,8.82,8.82,False,False,1.0,1.0
PBUCHJVNSJKLEU,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
PBVMKEANTDXHJA,training_pool,1,6.51,6.51,6.51,False,False,1.0,1.0
PBVNPUDMDSWVMI,training_pool,1,5.49,5.49,5.49,False,False,0.0,1.0
PBWBNUASFOGURI,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
PCMORTLOPMLEFB,flora,1,4.55,4.55,4.55,False,False,0.0,0.0
PCSDDBMUJVKQDJ,training_pool,1,5.32,5.32,5.32,False,False,0.0,1.0
PCUBQFWCZOGWKP,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
PCVOCQKAGPDSDE,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
PCXIUZJPYFRWHY,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
PCXMETUNJZLBKE,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
PDAGKAXYOMNUPD,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
PDCZAMUFMIGSAE,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
PDEMERMKNJFNNU,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
PDVSKCTUJCNNRI,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
PDXDLMMRHHPKPH,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
PEAUGDFUKONOLK,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
PECOITPCKXVJMZ,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
PEIXSXDMECGKSF,training_pool,1,5.79,5.79,5.79,False,False,0.0,1.0
PERMQNUWKOEGBE,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
PETYQIBTTFCTGV,training_pool,1,7.49,7.49,7.49,False,False,1.0,1.0
PEUVGLHBVHFKPT,training_pool,2,6.775,6.75,6.8,False,False,1.0,1.0
PEXKBSSCTUNEBX,training_pool,1,5.97,5.97,5.97,False,False,0.0,1.0
PFAKPKBQEIPMNO,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PFBDBTJRFNNBKQ,training_pool,1,8.05,8.05,8.05,False,False,1.0,1.0
PFDLSVYYAZJPGK,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
PFGXJDTYIGQGBP,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
PFHQSXBMDDAXOJ,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
PFNOXWNLYORGBO,training_pool,1,8.1,8.1,8.1,False,False,1.0,1.0
PFOQYXTWXHVEDB,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
PFTAWBLQPZVEMU,flora,1,4.03,4.03,4.03,False,False,0.0,0.0
PFTRBDVYBNQYDV,training_pool,1,6.27,6.27,6.27,False,False,1.0,1.0
PFVSMDKAGZBPDX,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
PFXLDPGFSGFXRS,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
PGCVEJAGJCUXAH,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
PGFITHOKHFUJKE,training_pool,1,6.29,6.29,6.29,False,False,1.0,1.0
PGIRHMOXRXNJAD,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
PGNOVUUBOKHCPT,training_pool,1,7.54,7.54,7.54,False,False,1.0,1.0
PGPOELKNWKGBFH,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
PHBYRHUAGNXCFU,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
PHDCVQVSLJAWBK,training_pool,1,5.87,5.87,5.87,False,False,0.0,1.0
PHIZQTIQMIXTJV,training_pool,2,6.5649999999999995,6.24,6.89,False,False,1.0,1.0
PHJSFCUVLUXHGK,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
PHKLPPLFTQEZFS,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
PHMCNCJVXQUZJK,training_pool,1,4.13,4.13,4.13,False,False,0.0,0.0
PHNLFNFZXYQSRZ,training_pool,1,5.64,5.64,5.64,False,False,0.0,1.0
PHPRYDLGOXSUBX,training_pool,2,8.19,8.19,8.19,False,False,1.0,1.0
PHQNTQLWXSUOLC,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
PHVKEPWPEVNNRD,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
PHYFTWIBLMEKAF,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
PIALJPMQPCZAOU,training_pool,1,6.71,6.71,6.71,False,False,1.0,1.0
PIGKNGFMWTUPTC,training_pool,2,7.475,7.1,7.85,False,False,1.0,1.0
PIGMVYYJRQEYNJ,training_pool,1,7.48,7.48,7.48,False,False,1.0,1.0
PIJWTGYZAHWUSS,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
PISBIZMMMDTULP,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
PIWKWHBZBXAVQT,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
PJCFJNHVNWMRPD,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
PJDKSPDBBFAYRC,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
PJFSTCAIAQWJBR,training_pool,1,9.92,9.92,9.92,False,False,1.0,1.0
PJIFNHKMESUGJK,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
PJIKJYBCMUJMFB,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
PJKOOUPYJZGOQE,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
PJSHTJKWYYEHNZ,training_pool,1,5.78,5.78,5.78,False,False,0.0,1.0
PJUGYRBTUWDWFG,training_pool,1,4.81,4.81,4.81,False,False,0.0,0.0
PJYHHWIDLOBSMG,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
PKLYOBJSJLJTOD,training_pool,1,6.07,6.07,6.07,False,False,1.0,1.0
PKMFIFDWBWWDIQ,training_pool,2,6.48,6.19,6.77,False,False,1.0,1.0
PKMJAEQVCSVHGQ,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
PKUGNOQUKOKJNS,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
PKWCCVDFVVBIGU,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
PKWKWVHJLGYKKX,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
PLAOHLPEZSUPBW,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
PLGLAJLBAYJKAX,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
PLPTWKQUOJUOPK,training_pool,1,6.42,6.42,6.42,False,False,1.0,1.0
PLUZGTAGUPLHJY,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
PMBBIXLWMMOUGA,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
PMHCILARXUGZFZ,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
PMLQJXADXWPWHU,training_pool,2,6.3,6.0,6.6,False,False,1.0,1.0
PMQCAEHTHMQRHQ,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
PMQKCWAUARTKGJ,training_pool,1,7.21,7.21,7.21,False,False,1.0,1.0
PMSIZINXEHMTIG,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
PMSZSXKBGUQXFG,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
PMVBHGBQTYIKFF,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
PMXSUWQVMRZMRV,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
PNCLPUISTRXRNN,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
PNCYQEPCKYNHPP,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
PNEJWVNVMKDFOI,training_pool,1,5.8,5.8,5.8,False,False,0.0,1.0
PNEVVVKCYKJTGO,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
PNFONPPWAARBNJ,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
PNHKXYSTFYQQNE,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
PNIIWQXKUNOIFW,training_pool,1,4.86,4.86,4.86,False,False,0.0,0.0
PNSZRMPAQOOLTF,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
PNTWDHSKZJLEGP,training_pool,5,7.73,5.97,8.46,True,False,,1.0
POBFFGWAFRDDDN,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
POERZTJYPCMFQW,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
POLQBDHDUMYFFH,training_pool,1,7.32,7.32,7.32,False,False,1.0,1.0
POMWEKQWFYLSLU,training_pool,2,8.7,8.7,8.7,False,False,1.0,1.0
PORFXTNULPJUBW,training_pool,1,7.57,7.57,7.57,False,False,1.0,1.0
POZKCHPKBAHXQZ,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
PPAFBIBPQDYPCF,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
PPIGJGJEMYVMQS,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
PPJJDRHEENWOPI,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
PPTPKPRASQTIER,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
PQAATVVBUPKUAT,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
PQEFRERWFCYQHW,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
PQJGYJWOGPPKFV,training_pool,2,4.734999999999999,4.7,4.77,False,False,0.0,0.0
PQLYVDHULAOVMG,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
PQOGEFXKUUCLAX,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
PQOHMVIGLUQKDX,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
PQUGCKBLVKJMNT,training_pool,4,4.725,4.13,5.99,False,True,0.0,
PRAVQSTUHDHGPJ,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
PREBVFJICNPEKM,flora,1,4.44,4.44,4.44,False,False,0.0,0.0
PRIUFOLCZLZHND,training_pool,1,5.53,5.53,5.53,False,False,0.0,1.0
PRMMZPQWYQZPGL,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
PRMUECSVPWFKTI,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
PRVRFYFBPULTKN,training_pool,2,6.375,6.17,6.58,False,False,1.0,1.0
PSCONUWXHGTECB,training_pool,1,7.33,7.33,7.33,False,False,1.0,1.0
PSDIXIAIHMIHBY,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
PSDSTBQRQGJBSH,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
PSGAPHBVGGCVMS,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
PSHCXKAIPOIWJR,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PSIYEXPRKAXTMF,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
PSMQISOBUVOGMO,training_pool,1,7.2,7.2,7.2,False,False,1.0,1.0
PSUBOTDNVFZXTP,training_pool,1,7.03,7.03,7.03,False,False,1.0,1.0
PSVAFBCNJWLGIC,training_pool,1,7.85,7.85,7.85,False,False,1.0,1.0
PTAMYKPZICAZTG,training_pool,1,9.0,9.0,9.0,False,False,1.0,1.0
PTAOGNDKQKVWEW,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
PTHCHNRYBATMST,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
PTNGQUVJNJDFSL,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
PTQWEFLWEHZGJQ,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PTYYUSDZLQZLIZ,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
PTZJTFCAMUHYHR,training_pool,1,8.17,8.17,8.17,False,False,1.0,1.0
PUNPGZCYHPEVOI,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
PUQKHFKQYAXNQX,training_pool,1,6.02,6.02,6.02,False,False,1.0,1.0
PUVMDHBBUPMOJV,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
PUXBGTOOZJQSKH,training_pool,5,5.41,4.42,8.28,True,True,,
PVELFGWIUKHGEW,training_pool,1,7.77,7.77,7.77,False,False,1.0,1.0
PVETUCWAJULHIQ,training_pool,1,5.91,5.91,5.91,False,False,0.0,1.0
PVGMTSZPGWKSKV,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
PVMHBPAKBFFGLR,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
PWDIVSKRUYJJTH,training_pool,1,7.82,7.82,7.82,False,False,1.0,1.0
PWEYBJDRCVBGCF,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
PWPSMWQEJAVBDC,training_pool,2,5.415,5.01,5.82,False,False,0.0,1.0
PWSNKQDYXDTFKA,training_pool,1,7.38,7.38,7.38,False,False,1.0,1.0
PWTWRQYQTOUEAK,training_pool,1,8.19,8.19,8.19,False,False,1.0,1.0
PWUVWNMHFZHZRJ,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
PXCIQTJROANBGV,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
PXDPKTWBVRXJGD,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
PXEGKPOTAKEEBZ,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
PXGQWQCFEYHNHY,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
PXJLUIRGUUDPMI,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
PXKGITXVULXPQR,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
PXSMFQAFNQHLOO,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
PXUXFWBDDCARPY,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
PXXABLSRVVOELC,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
PXZYDVZTTJWWQH,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
PYBCHCVNKGZCOH,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
PYCNZTVHCBCNPY,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
PYPRCDQBPKZGJN,training_pool,1,7.45,7.45,7.45,False,False,1.0,1.0
PZDSRZQDLSVQIG,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
PZFWQYDCHAHYKD,training_pool,1,6.48,6.48,6.48,False,False,1.0,1.0
PZNBLSUHVMJUOT,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
PZWIQKRGUIBAAG,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
QABDXILHNKXIRZ,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
QAKAWNXUWNMSAC,training_pool,1,5.78,5.78,5.78,False,False,0.0,1.0
QAOAOVKBIIKRNL,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
QARGURUVZCSLDX,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
QATPQNWLSZODCS,training_pool,1,5.28,5.28,5.28,False,False,0.0,1.0
QAVKXSDIDNRVLF,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
QAXARFDIAFRRRW,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
QBEFEKVWQFUNGO,training_pool,1,7.33,7.33,7.33,False,False,1.0,1.0
QBGMBIPNSQPLQV,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
QBLQLKNOKUHRCH,flora,1,4.33,4.33,4.33,False,False,0.0,0.0
QBLSJWUWGYGOCF,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
QBPKDGARPQNUMX,training_pool,1,5.95,5.95,5.95,False,False,0.0,1.0
QCBPAZOETZPVCH,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
QCFXPMWONHBKIA,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
QCLMXDMMJFZLEK,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
QCQYWHNLZXADIL,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
QDAPTCCLPDRQOA,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
QDAPWMKWLVMBBU,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
QDCUOCIUFBRJEA,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
QDHZXGMIXINGGX,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
QDPLDWHKADLDOC,training_pool,2,7.89,7.89,7.89,False,False,1.0,1.0
QDRKXDMYDRNCDI,training_pool,1,5.17,5.17,5.17,False,False,0.0,1.0
QDSLXGWLJMBQRN,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
QEGGTROSBAMMCJ,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
QELSPHYYOJNMBS,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
QEUVZONAQNSVKR,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
QEZYWFVOEUVTBF,training_pool,1,5.47,5.47,5.47,False,False,0.0,1.0
QFCAYYXTESRCMF,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
